Date,Sales
14-10-2017,39.152
12-11-2016,11.76
12-11-2016,5.238
12-11-2016,4.662
12-11-2016,523.92
12-11-2016,100.792
12-11-2016,146.136
05-03-2018,25.06
05-11-2016,19.824
08-07-2017,823.96
08-07-2017,15.984
15-09-2016,801.96
15-09-2016,59.97
15-09-2016,1056.86
09-10-2018,12.816
09-10-2018,314.352
09-10-2018,18.98
09-10-2018,18.24
14-09-2016,991.2
14-09-2016,879.984
14-09-2016,12.96
07-10-2015,107.44
07-05-2018,1458.65
07-05-2018,26.64
07-05-2018,476.8
07-05-2018,87.444
14-11-2016,76.14
14-11-2016,19.96
24-11-2015,1049.97
24-11-2015,611.058
08-04-2015,2.368
08-04-2015,19.008
26-07-2015,911.984
26-07-2015,674.352
26-07-2015,134.01
26-07-2015,170.97
08-06-2015,170.352
28-10-2015,7.184
28-10-2015,6.28
28-10-2015,480.74
28-10-2015,616.998
28-10-2015,141.4
25-11-2018,501.81
22-09-2018,691.96
22-09-2018,34.95
04-12-2016,85.96
21-09-2016,85.3
26-11-2018,33.568
06-06-2018,4.95
06-06-2018,26.4
23-10-2018,3.564
23-10-2018,823.96
23-10-2018,10.272
20-12-2015,447.944
17-02-2018,480.96
17-02-2018,124.792
03-05-2015,40.176
03-05-2015,10.896
17-10-2018,10.64
28-11-2016,151.96
27-07-2015,238
23-04-2018,155.34
23-10-2016,148.32
23-10-2016,240.784
23-10-2016,191.968
23-10-2016,11.56
23-10-2016,11.8
23-10-2016,842.352
05-09-2017,23.472
05-09-2017,86.058
05-09-2017,108.784
05-09-2017,10.272
28-10-2017,38.19
05-04-2015,49.632
05-04-2015,52.096
15-06-2016,9.568
15-06-2016,82.368
15-06-2016,364.704
15-06-2016,40.256
05-07-2015,4.368
29-01-2018,12.128
03-03-2017,134.85
02-06-2015,8.56
02-06-2015,239.97
02-06-2015,356.94
24-11-2017,659.9
24-11-2017,1684.752
24-11-2017,559.92
10-11-2017,279.944
22-11-2015,9.98
01-05-2018,48.9
07-12-2018,3.552
07-12-2018,15.552
30-11-2018,2.368
07-12-2018,127.984
03-01-2016,10.368
14-11-2016,47.984
02-10-2016,270.34
05-04-2016,98.112
05-04-2016,563.808
05-04-2016,10.428
05-04-2016,547.136
05-04-2016,14.85
05-04-2016,41.988
05-04-2016,7.584
05-04-2016,352.45
05-06-2018,470.376
18-09-2018,19.44
18-09-2018,9.82
18-07-2018,801.6
18-07-2018,161.568
18-07-2018,16.096
18-07-2018,7.656
18-07-2018,311.976
01-12-2016,61.68
01-12-2016,63.96
28-06-2017,359.976
28-08-2018,25.344
28-08-2018,26.72
17-09-2015,30.28
17-09-2015,57.93
17-09-2015,35.34
17-09-2015,137.24
14-03-2017,241.332
14-03-2017,5.184
14-03-2017,145.544
26-08-2017,5.472
26-08-2017,47.984
02-09-2018,9.4
02-09-2018,74
02-09-2018,201.584
16-06-2016,28.752
16-06-2016,27.216
16-06-2016,197.372
10-12-2017,1424.9
18-05-2018,14.56
18-05-2018,3.048
27-05-2018,25.92
23-06-2017,835.17
16-05-2017,17.34
18-11-2018,44.384
18-11-2018,2.944
18-11-2017,6.368
18-11-2017,48.848
18-11-2017,19.648
18-11-2017,255.108
28-11-2015,17.248
01-03-2017,159.984
15-01-2018,12.7
04-04-2015,5.47
04-04-2015,79.36
26-06-2017,22.14
29-05-2017,11.277
29-05-2017,4.448
29-05-2017,44.76
19-10-2016,38.28
19-10-2016,149.95
19-02-2018,12.84
19-02-2018,44.67
22-09-2017,7.872
12-11-2015,7.872
01-04-2017,88.04
20-05-2017,40.635
01-06-2016,5.728
01-06-2016,42.24
22-11-2015,53.82
22-02-2016,79.36
29-03-2017,13.48
29-03-2017,29.8
29-03-2017,414
29-03-2017,41.328
22-10-2017,39.92
02-10-2018,8.94
02-10-2018,84.784
23-12-2015,53.316
23-12-2015,56.52
15-12-2018,22.77
07-07-2017,287.968
07-07-2017,2799.96
07-07-2017,48.94
17-04-2017,257.499
08-04-2018,2591.56
08-04-2018,41.95
17-04-2017,79.12
25-11-2015,52.96
03-11-2015,286.344
01-05-2016,63.552
01-05-2016,41.376
01-05-2016,172.704
08-03-2016,512.94
08-03-2016,860.93
08-03-2016,769.95
08-03-2016,14.98
08-03-2016,373.08
17-07-2016,231.92
11-10-2015,63.47
11-10-2015,345
03-03-2017,637.896
03-03-2017,287.91
03-03-2017,36.6
10-12-2016,1.78
10-12-2016,25.92
10-12-2016,101.94
18-12-2016,6.848
01-01-2018,474.43
21-11-2018,8.448
21-11-2018,39.296
22-12-2016,17.12
23-08-2016,542.94
23-08-2016,8.64
23-08-2016,193.8
23-08-2016,21.4
23-08-2016,97.88
23-08-2016,251.91
23-08-2016,25.86
22-06-2015,170.058
22-06-2015,82.782
22-06-2015,853.93
27-10-2018,556.665
27-10-2018,95.84
11-08-2018,29.664
11-08-2018,9.184
11-08-2018,153.584
11-08-2018,12.864
24-12-2018,479.97
24-12-2018,232.88
26-09-2017,236.88
26-09-2017,29.9
26-09-2017,100
12-12-2017,18.693
12-12-2017,383.952
28-12-2016,24.816
29-12-2015,24.9
29-12-2015,21.12
29-12-2015,767.952
29-12-2015,14.352
29-12-2015,191.976
29-12-2015,274.77
29-12-2015,70.56
25-06-2016,204.85
02-04-2016,9.156
21-10-2018,23.992
16-07-2016,80.88
16-07-2016,599.9
24-06-2018,276.69
24-06-2018,172.764
29-09-2015,4.224
29-09-2015,409.272
29-09-2015,55.44
29-09-2015,20.928
29-09-2015,1801.632
29-09-2015,67.176
24-11-2015,646.2
20-11-2016,72.744
20-11-2016,572.16
01-11-2017,68.112
17-09-2016,25.032
10-03-2017,39.992
23-06-2015,20.016
23-06-2015,3.104
01-11-2015,7.52
01-11-2015,10.272
01-11-2015,47.808
01-11-2015,978.84
28-08-2017,13.14
28-08-2017,10.024
28-08-2017,156.3728
06-12-2016,999.98
24-09-2016,821.94
15-11-2018,220.064
15-11-2018,339.136
19-12-2016,7.04
19-12-2016,5.04
19-12-2016,116.28
21-12-2016,47.976
25-09-2017,60.048
25-09-2017,5.022
24-06-2018,182.994
24-06-2018,10.272
07-09-2018,7.857
04-08-2017,302.384
04-08-2017,20.952
04-08-2017,11.784
19-08-2015,638.82
01-04-2017,20.7
01-04-2017,10.95
01-04-2017,14.352
16-05-2018,221.024
24-08-2016,3080
24-08-2016,79.96
24-08-2016,587.97
23-09-2015,32.4
23-09-2015,404.9
23-09-2015,9449.95
23-09-2015,12.94
19-06-2018,2.264
19-06-2018,0.444
19-06-2018,146.176
21-12-2018,15.92
07-08-2018,159.96
07-08-2018,13.76
22-08-2017,4.312
07-09-2016,13.96
07-09-2016,27.414
25-12-2016,73.98
25-12-2016,160.98
25-12-2016,17.34
25-12-2016,3.28
02-05-2016,8.856
02-05-2016,158.376
24-11-2017,1219.96
24-11-2016,3.168
24-11-2016,19.44
24-11-2016,454.86
24-11-2016,91.392
04-09-2018,19.04
11-05-2018,37.44
11-05-2018,37.59
11-05-2018,26.032
11-05-2015,35.91
27-07-2018,91.032
06-05-2018,54.66
19-09-2015,67.344
19-09-2015,2624.985
29-03-2016,73.28
18-11-2015,14.48
02-07-2016,11.952
02-07-2016,15.552
08-09-2015,45
08-09-2015,209.97
02-10-2018,112.12
02-10-2018,1575.14
19-11-2018,25.06
30-12-2017,6.924
01-12-2018,37.392
01-12-2018,79.12
13-06-2017,18.9
19-05-2015,57.42
30-01-2018,12.74
30-01-2018,8.82
30-01-2018,120.784
28-11-2016,322.59
23-10-2018,9.762
23-10-2018,13.72
23-10-2018,55.2
23-10-2018,259.136
07-09-2018,29.24
07-09-2018,15.552
07-09-2018,4.896
29-12-2017,38.088
29-12-2017,2.808
05-12-2016,47.984
05-12-2016,26.064
01-11-2015,15.696
16-04-2017,12.84
14-05-2018,539.97
14-05-2018,22.58
14-03-2016,16.52
14-03-2016,671.94
14-01-2018,169.064
14-01-2018,168.624
08-03-2016,19.44
11-10-2015,31.92
11-10-2015,433.568
13-04-2016,31.104
13-04-2016,54.816
16-11-2018,48.86
01-07-2017,14.2
01-07-2017,12.96
01-07-2017,58.34
29-11-2016,56.3
07-04-2015,629.95
07-04-2015,122.97
16-06-2017,46.35
06-03-2018,14.976
07-10-2018,4.24
06-10-2018,319.96
06-10-2018,17.04
06-10-2018,344.91
05-12-2017,81.94
21-10-2017,98.16
18-05-2018,6.874
18-05-2018,1.996
18-05-2018,8.928
26-09-2017,9.99
17-11-2018,10499.97
08-07-2016,21.12
16-11-2016,696.42
16-11-2016,304.776
18-06-2016,51.98
08-04-2017,24.7
18-04-2016,21.93
03-12-2017,394.816
03-12-2017,18.192
10-12-2016,7.31
10-12-2016,799.984
10-12-2016,41.28
10-12-2016,184.66
31-10-2015,49.25
31-10-2015,10.16
31-10-2015,14.76
31-10-2015,34.08
31-10-2015,17.67
31-10-2015,1604.9
31-10-2015,385.686
09-12-2018,15.984
05-05-2015,9.42
05-05-2015,6.56
05-05-2015,24.56
04-03-2017,128.4
30-11-2015,62.28
18-02-2016,9.24
01-04-2018,482.664
01-04-2018,4799.984
11-06-2018,37.94
11-06-2018,18.288
11-06-2018,385.8
11-06-2018,102.96
11-06-2018,174.42
30-09-2017,1.964
13-12-2015,94.428
11-11-2018,45.92
05-01-2016,61.584
24-03-2017,22.48
05-07-2018,332.028
05-07-2018,11.394
05-07-2018,15.552
05-07-2018,31.104
05-07-2018,6.316
21-09-2015,11.352
21-09-2015,20.808
23-07-2017,11.416
29-08-2018,9.408
26-03-2018,19.83
29-12-2018,209.7
20-09-2015,43.92
20-09-2015,20.232
04-04-2017,149.97
04-04-2017,27.81
26-03-2015,66.3
28-11-2018,1.64
28-11-2018,1049.2
28-11-2018,20.9
01-12-2017,88.08
01-12-2017,751.92
19-09-2015,887.103
23-10-2016,55.944
23-10-2016,10.688
23-10-2016,11.824
13-10-2018,63.312
13-10-2018,96.784
13-10-2018,10.476
04-09-2016,9.762
14-03-2017,196.784
28-10-2018,47.98
15-10-2018,13.05
07-08-2018,63.96
21-09-2018,80.48
03-11-2018,11.673
05-11-2017,863.128
05-11-2017,3.564
05-11-2017,956.6648
05-11-2017,12.588
05-11-2017,171.96
25-06-2018,871.4
26-11-2016,692.472
24-11-2017,207.76
21-07-2018,71.928
21-07-2018,25.99
23-10-2016,3.592
09-07-2016,48.632
18-08-2018,323.1
16-04-2017,9099.93
16-04-2017,9.96
16-04-2017,25.3
14-11-2015,11.36
14-11-2015,69.264
20-12-2015,3.69
20-12-2015,1103.97
21-11-2016,246.1328
21-11-2016,11.696
21-11-2016,439.992
28-12-2018,64.784
17-05-2016,33.28
17-05-2016,14.088
09-12-2018,11.16
09-12-2018,896.328
09-12-2018,189
10-03-2018,53.982
22-10-2018,177.225
03-07-2018,129.39
04-09-2018,54.32
23-08-2018,4367.896
23-08-2018,49.568
23-08-2018,161.376
23-08-2018,2.784
23-08-2018,8.72
22-08-2015,3.912
04-10-2017,59.752
26-10-2015,63.92
26-10-2015,383.96
28-06-2017,7.752
28-06-2017,33.568
04-11-2015,666.344
04-11-2015,573.728
04-11-2015,21.936
04-11-2015,19.44
04-11-2015,447.968
08-09-2015,16.78
25-06-2016,20.96
25-06-2016,88.752
25-06-2016,304.23
26-07-2016,167.86
07-12-2018,82.38
29-12-2015,23.976
29-12-2015,33.29
14-02-2016,14.952
14-02-2016,323.982
14-02-2016,2.286
14-02-2016,14.352
14-02-2016,71.976
25-01-2017,9.21
25-01-2017,18
01-04-2018,42.93
03-10-2018,15.552
03-10-2018,17.92
01-09-2018,19.99
01-09-2018,22.92
21-12-2016,50.88
21-12-2016,27.312
20-12-2016,7.92
20-12-2016,14.368
27-11-2016,107.97
27-11-2016,113.82
27-08-2018,5.184
22-03-2015,16.28
17-12-2018,544.38
19-03-2018,19.824
19-03-2018,657.504
19-03-2018,99.54
19-03-2018,199.96
18-09-2017,631.782
18-09-2017,60.72
24-11-2018,20.724
24-11-2018,415.872
11-04-2018,16.768
11-04-2018,27.12
10-12-2018,95.84
10-12-2018,12.96
24-11-2018,19.008
04-12-2016,1598.058
04-12-2016,36.96
11-12-2018,10.368
11-12-2018,77.72
11-12-2018,520.464
21-05-2017,111.96
17-02-2018,29.16
20-05-2018,131.94
20-05-2018,25.92
20-05-2018,704.76
20-05-2018,7.41
20-05-2018,21.5
11-09-2018,10.528
11-09-2018,20.544
05-11-2017,104.9
05-11-2017,39.68
05-11-2017,51.75
23-07-2018,11.68
23-07-2018,159.75
18-11-2017,103.968
25-04-2015,303.25
25-04-2015,270.72
25-04-2015,1487.04
30-11-2016,17.48
30-11-2016,71.88
25-10-2016,60.45
25-10-2016,253.176
20-07-2016,2.88
20-07-2016,384.944
20-07-2016,153.584
20-07-2016,913.43
27-10-2017,43.92
27-10-2017,25.032
20-11-2018,46.76
20-11-2018,183.968
20-11-2018,1259.97
20-11-2018,68.97
08-09-2017,70.368
08-09-2017,59.96
20-07-2015,25.984
20-07-2015,27.36
15-11-2017,361.376
07-07-2015,172.186
07-07-2015,69.008
17-03-2017,199.9
17-03-2017,901.95
17-03-2017,971.5
26-12-2017,11.328
02-09-2015,21.24
05-07-2016,34.8
05-07-2016,38.976
20-11-2017,9.08
20-11-2017,314.55
20-11-2017,4.91
06-05-2015,5.78
06-05-2015,107.94
21-06-2015,19.65
21-06-2015,617.97
21-06-2015,59.7
19-08-2018,387.99
29-11-2015,575.92
29-11-2015,30.4
09-04-2018,478.24
20-12-2015,190.848
17-12-2015,5.484
17-11-2016,40.92
04-03-2015,15.552
18-05-2018,17.24
18-05-2018,302.94
18-05-2018,34.75
18-05-2018,113.94
18-05-2018,55.98
22-09-2018,27.18
21-03-2018,1805.88
14-09-2018,70.95
03-11-2017,20
03-11-2017,7.98
03-11-2017,24.1
03-11-2017,8.75
03-11-2017,842.94
03-05-2017,2.182
03-05-2017,27.384
03-05-2017,26.406
27-12-2017,10.368
27-12-2017,23.68
22-07-2017,109.95
22-07-2017,965.85
22-07-2017,29.2
22-07-2017,32.4
16-11-2015,78.35
16-11-2015,31.68
16-11-2015,29.12
16-11-2015,169.45
19-06-2016,12.56
19-06-2016,6.48
19-06-2016,186.69
04-07-2017,25.4
04-07-2017,43.96
04-07-2017,1279.165
04-07-2017,27.92
03-09-2016,129.568
03-09-2016,6.368
07-08-2018,244.55
13-03-2018,1332.496
28-09-2018,32.776
28-09-2018,147.184
28-09-2018,54.384
28-09-2018,76.776
28-09-2018,14.352
28-09-2018,209.792
07-08-2016,3.304
24-11-2018,16.38
24-11-2018,167.96
24-11-2018,321.568
24-11-2018,12.96
08-05-2018,128.058
29-09-2018,63.686
29-09-2018,239.976
29-09-2018,344.22
29-09-2018,15.552
29-09-2018,21.248
29-09-2018,8.448
22-10-2018,333.09
22-10-2018,248.98
24-03-2015,24.9
03-11-2017,15.26
03-11-2017,43.32
03-11-2017,43.584
03-11-2017,116.28
03-11-2017,9.296
03-11-2017,19.44
03-11-2017,314.55
05-09-2016,16.27
05-09-2016,69.12
05-09-2016,4.47
14-08-2018,418.296
01-12-2015,659.988
01-12-2015,8.128
01-12-2015,36.288
01-12-2015,909.72
18-06-2018,917.9235
18-06-2018,38.88
02-12-2018,631.176
21-11-2015,12.96
10-04-2017,12.96
10-04-2017,23.2
30-06-2015,25.92
30-06-2015,21.312
24-12-2015,173.656
24-12-2015,361.96
24-12-2015,62.85
24-12-2015,818.376
24-12-2015,20.34
24-12-2015,23.99
23-05-2018,171.288
10-11-2017,37.3
10-11-2017,81.96
02-10-2017,54.792
06-09-2017,10.784
27-10-2017,290.98
22-10-2018,36.44
15-09-2017,21.4
15-09-2017,48.664
25-09-2017,16.56
10-06-2018,1347.52
20-02-2015,62.31
20-02-2015,20.32
20-02-2018,9.432
02-11-2015,34.86
02-11-2015,89.34
17-07-2018,269.98
17-07-2018,99.9
17-07-2018,39.08
08-09-2018,116.832
14-11-2017,2.296
14-11-2017,408.006
14-11-2017,40.44
10-10-2015,122.352
10-10-2015,15.28
19-03-2016,11.96
08-07-2018,15.84
08-07-2018,86.376
08-07-2018,18.24
08-07-2018,13.12
27-02-2016,105.98
27-02-2016,493.92
16-06-2018,5.936
30-03-2018,325.86
12-07-2016,383.607
12-07-2016,148.48
12-07-2016,537.544
12-07-2016,1.928
12-07-2016,6.912
12-07-2016,7.76
12-07-2016,659.168
30-04-2018,5.76
13-07-2015,351.216
27-12-2015,230.28
27-12-2015,12.84
27-02-2017,56.82
23-03-2016,31.56
23-03-2016,27.92
21-10-2018,8.559
31-12-2015,49.568
05-05-2015,127.869
04-12-2016,271.44
04-12-2016,110.352
04-12-2016,36.4
26-09-2018,419.136
09-12-2015,100.704
03-12-2018,45.216
03-12-2018,28.782
03-12-2018,24.448
08-11-2016,10.476
19-04-2015,76.14
25-05-2016,21.24
25-05-2016,127.96
17-07-2018,479.984
12-12-2017,657.93
12-12-2017,33.48
12-12-2017,13.9
12-12-2017,26.86
11-04-2015,9.584
09-06-2016,113.1
27-07-2015,65.78
31-07-2016,239.7
19-09-2017,25.632
10-06-2017,23.616
26-08-2017,8.26
02-11-2018,76.58
02-11-2018,8.8
02-11-2018,590.352
02-11-2018,5.58
02-11-2018,25.02
02-11-2018,452.55
26-12-2017,17.76
26-12-2017,302.384
26-12-2017,146.352
26-12-2017,7.9
26-12-2017,902.712
26-12-2017,53.97
05-12-2017,33.92
28-08-2018,21.81
28-08-2018,91.6
16-07-2016,150.98
16-07-2016,137.25
16-07-2016,11.52
26-05-2016,18.272
26-05-2016,153.728
26-05-2016,12.224
26-05-2016,167.944
28-05-2016,45.99
28-05-2016,535.41
28-05-2016,6.096
28-05-2016,45.36
09-11-2018,47.12
24-01-2017,31.36
31-12-2017,47.616
31-12-2017,23.48
05-09-2017,62.79
05-09-2017,28.44
04-09-2016,134.376
21-09-2016,589.9
21-09-2016,542.94
24-12-2018,2879.952
24-12-2018,90.48
05-10-2016,77.55
09-09-2018,8.832
09-09-2018,177.536
09-09-2018,258.48
09-09-2018,14.136
13-11-2017,77.55
13-11-2017,24.88
13-11-2017,140.75
13-11-2017,36.63
15-10-2016,17.14
03-08-2018,51.75
03-08-2018,123.96
21-08-2016,586.398
21-08-2016,80.98
12-03-2018,242.94
27-04-2018,123.92
27-04-2018,12.39
27-04-2018,47.3
11-09-2017,1599.92
11-09-2017,11.09
22-10-2018,3.168
22-10-2018,579.136
02-08-2016,6.368
02-08-2016,558.4
12-08-2017,145.764
30-05-2015,13.62
26-04-2017,434.646
14-05-2018,440.19
14-05-2018,64.4
08-04-2018,244.55
08-04-2018,195.76
17-02-2018,11.76
17-02-2018,166.45
24-06-2018,2.88
05-05-2015,45.248
03-05-2016,59.904
03-05-2016,23.696
03-05-2016,7.968
03-05-2016,18.2
03-05-2016,27.552
03-05-2016,844.116
03-05-2016,76.752
18-09-2017,3
22-09-2017,7.506
22-09-2017,16.56
10-01-2017,79.92
10-01-2017,69.98
06-05-2018,11.06
06-05-2018,623.4648
06-05-2018,772.68
31-07-2017,283.14
31-07-2017,635.96
31-07-2017,118.99
31-07-2017,272.94
27-03-2018,15.008
14-03-2015,33.088
14-03-2015,80.98
14-03-2015,82.8
14-03-2015,21.36
14-03-2015,62.048
14-07-2017,29.61
01-12-2017,863.928
29-08-2017,241.92
29-08-2017,163.88
29-08-2017,3.486
29-08-2017,10.584
24-06-2017,440.91
30-03-2018,5.715
20-12-2015,51.968
20-12-2015,71.976
20-12-2015,242.352
20-12-2015,221.92
20-12-2015,8.448
17-12-2016,29.52
17-12-2016,302.94
17-12-2016,142.36
17-12-2016,546.66
17-12-2016,212.13
11-05-2018,5.248
11-05-2018,74.416
11-05-2018,6.848
11-05-2018,7.996
24-06-2017,8.712
17-05-2017,65.17
17-05-2017,14.62
17-05-2017,173.24
29-06-2018,895.92
29-06-2018,130.71
29-06-2018,11.68
29-06-2018,62.31
31-03-2015,0.852
16-12-2015,36.288
16-12-2015,56.568
18-05-2018,344.704
12-05-2016,201.584
03-12-2018,521.96
12-12-2016,8.22
10-10-2016,45.36
18-04-2016,947.17
18-04-2016,61.96
07-06-2015,268.935
01-09-2018,7.58
22-05-2017,14.73
11-11-2017,9.888
11-11-2017,671.544
25-11-2015,1117.92
25-11-2015,275.952
07-11-2015,123.144
18-07-2017,15.576
29-03-2016,212.64
29-03-2016,9.87
29-03-2016,53.25
29-03-2016,19.92
07-04-2017,658.746
13-06-2016,8.26
13-06-2016,29.84
13-06-2016,67.98
18-02-2016,61.06
18-02-2016,35.544
12-11-2018,9.96
12-11-2018,9.21
12-11-2018,27.93
05-03-2018,7.9
05-03-2018,221.16
05-03-2018,127.96
05-03-2018,18.69
03-03-2017,25.35
03-03-2017,35.28
24-12-2017,33.4
07-10-2017,837.6
09-12-2017,40.68
20-11-2018,209.568
12-12-2016,22.368
03-02-2018,3.882
03-02-2018,115.296
21-09-2018,1.908
30-04-2018,43.372
03-11-2015,783.96
03-11-2015,48.896
03-11-2015,7.856
30-12-2017,5.904
30-12-2017,13.712
17-09-2015,182.94
24-11-2018,27.76
24-04-2016,25.99
09-03-2016,113.52
09-03-2016,359.88
02-06-2018,25.344
19-09-2017,11.952
19-09-2017,6.24
31-10-2015,742.336
23-11-2018,6.464
23-11-2018,11.52
23-11-2018,222.384
16-11-2018,23.36
19-02-2017,8.67
19-02-2017,25.71
07-11-2018,100.94
08-07-2015,63.882
07-11-2015,683.144
07-11-2015,1.476
07-11-2015,40.712
28-01-2018,279.9
11-12-2016,13.12
11-12-2016,69.576
11-12-2016,4.224
11-12-2016,58.08
11-12-2016,52.416
11-12-2016,54.92
11-12-2016,364.95
11-12-2016,85.056
11-12-2016,27.696
29-06-2016,24.96
16-03-2016,43.13
13-08-2016,5.64
14-05-2017,57.582
14-05-2017,31.104
14-05-2017,30.192
14-05-2017,43.6
14-05-2017,4.768
14-05-2017,10.38
14-05-2017,13.392
13-07-2018,39.594
13-07-2018,91.008
22-11-2016,37.94
22-11-2016,42.8
22-11-2016,33.63
23-11-2015,62.808
27-12-2016,195.64
27-12-2016,239.9
14-11-2017,380.058
14-11-2017,1199.976
14-11-2017,48.576
08-05-2017,17.94
26-12-2015,18.264
26-12-2015,34.656
26-12-2015,81.552
26-12-2015,227.136
08-06-2018,10.36
07-04-2016,463.248
07-04-2016,383.952
10-07-2017,44.856
21-11-2017,30.345
21-11-2017,127.554
21-11-2017,77.952
12-11-2018,14.016
01-11-2015,69.52
01-11-2015,5.64
15-05-2017,13.776
07-11-2015,245.88
07-11-2015,36.63
07-11-2015,22.58
07-11-2015,12.39
05-10-2018,39.92
05-10-2018,61.96
05-10-2018,19.936
01-06-2018,3.798
01-06-2018,27.744
01-06-2018,158.376
20-11-2018,27.58
23-12-2017,5.553
29-09-2018,243.92
07-11-2017,14.96
04-04-2015,7.184
23-07-2016,10.512
25-06-2015,263.96
25-06-2015,71.632
25-06-2015,9.328
08-09-2015,5.88
08-09-2015,975.92
08-09-2015,303.84
08-09-2015,485.88
12-12-2015,12.54
12-12-2015,8.94
12-12-2015,9.24
13-01-2016,70.008
13-01-2016,77.6
13-01-2016,464.85
15-12-2018,10.192
18-12-2017,1793.98
11-04-2015,758.352
10-11-2017,20.368
10-11-2017,49.848
26-06-2018,239.97
13-11-2018,2404.704
13-11-2018,563.024
13-11-2018,344.91
13-11-2018,8.64
24-11-2018,89.988
24-11-2018,229.544
23-05-2018,1.824
23-05-2018,18.32
23-05-2018,48.816
23-05-2018,1.188
02-12-2015,119.8
03-10-2015,61.568
03-10-2015,6.192
29-07-2017,2.214
02-11-2018,5.32
02-11-2018,975.92
02-11-2018,2249.91
02-11-2018,59.92
08-03-2018,171.2
08-03-2018,3.36
16-12-2015,114.2
28-11-2017,182.67
28-11-2017,101.7
28-11-2017,1126.02
28-11-2017,1263.3
23-12-2017,8.82
23-12-2017,37.94
23-12-2017,4.2
23-12-2017,227.28
23-12-2017,47.9
23-12-2017,61.96
23-12-2017,1117.92
15-10-2015,183.372
15-10-2015,7.968
22-08-2017,26.352
17-12-2018,481.32
17-12-2018,13.98
07-03-2018,25.92
07-03-2018,91.59
01-12-2015,674.058
14-10-2015,22.92
14-10-2015,269.9
18-11-2015,11.808
18-11-2015,9.588
14-01-2018,18.336
14-01-2018,36.288
14-01-2018,111.984
14-01-2018,5.97
14-01-2018,2.508
24-09-2016,35.96
24-09-2016,14.952
09-10-2018,67.144
09-10-2018,254.058
02-01-2017,173.94
02-01-2017,231.98
19-08-2018,2.296
25-12-2018,96.08
25-12-2018,3.62
25-12-2018,629.1
25-12-2018,90.48
10-09-2018,14.88
19-10-2018,91.275
01-12-2018,19.44
01-12-2018,897.15
02-09-2015,57.75
02-09-2015,14.94
25-03-2018,23.1
28-09-2016,12.536
28-09-2016,1.08
28-09-2016,4.512
15-03-2016,16.776
06-01-2018,33.74
13-01-2015,1325.85
13-01-2015,333.999
13-01-2015,19.9
06-02-2016,1268.82
06-02-2016,283.92
06-02-2016,5.68
21-12-2018,375.34
05-09-2017,96.08
05-09-2017,11.68
05-09-2017,4.36
04-10-2015,29.24
27-11-2018,117.488
27-11-2018,18.84
28-10-2017,12.42
09-06-2016,12.96
08-12-2018,69.48
16-03-2016,85.9
09-06-2015,18.06
09-06-2015,79.14
09-06-2015,37.4
20-03-2016,2.512
20-03-2016,18.864
18-11-2017,61.192
18-11-2017,67.84
07-03-2015,48.712
07-03-2015,17.94
07-03-2015,242.94
15-05-2017,7.764
25-05-2016,467.04
02-08-2016,128.85
02-08-2016,8.4
02-08-2016,199.98
02-08-2016,110.98
06-11-2017,207.984
06-11-2017,36.112
06-11-2017,35.568
06-11-2017,88.768
07-11-2017,12.9
18-09-2016,717.12
07-12-2016,21.36
07-12-2016,6.688
07-12-2016,773.94
09-12-2017,20.568
09-12-2017,4.356
09-12-2017,19.04
16-11-2015,5.22
06-11-2017,84.84
06-09-2016,7.24
03-09-2015,14.4
24-04-2017,15.552
24-04-2017,1325.76
24-04-2017,3.108
31-08-2018,6.672
31-08-2018,689.408
07-12-2018,1889.99
18-12-2016,55.936
18-12-2016,18.432
18-12-2016,20.32
04-11-2015,52.064
10-03-2018,48.784
10-03-2018,13.092
31-01-2017,109.592
31-01-2017,56.7
07-05-2018,79.99
24-05-2017,69.5
24-05-2017,191.6
07-10-2017,10.56
30-04-2015,47.79
10-11-2016,714.3
09-11-2016,2321.9
09-11-2016,17.94
07-09-2016,9.522
07-09-2016,791.964
07-09-2016,4.923
11-05-2018,209.979
21-07-2018,33.93
21-07-2018,222.32
21-07-2018,210.564
24-11-2015,35.168
24-11-2015,1502.376
15-11-2015,10.11
15-11-2015,772.47
15-11-2015,20.46
23-03-2018,347.58
18-12-2017,72.64
18-12-2017,772.47
18-12-2017,39.92
29-07-2018,33.48
29-07-2018,461.97
29-07-2018,137.62
29-07-2018,302.67
02-09-2015,239.976
29-01-2018,8.34
29-01-2018,8.57
29-01-2018,119.616
26-12-2017,212.94
26-12-2017,26.49
09-08-2016,687.4
06-04-2015,653.55
06-04-2015,33.9
17-11-2018,239.96
11-07-2016,199.836
11-07-2016,716
11-07-2016,221.06
10-11-2017,67.71
10-11-2017,129.92
10-11-2017,467.46
10-11-2017,61.4
10-11-2017,720.76
10-11-2017,5.184
10-11-2017,14.7
31-03-2015,8.134
31-03-2015,79.984
18-09-2016,18.54
07-11-2016,24.4
19-05-2018,195.64
03-01-2016,398.4
03-01-2016,7.056
03-01-2016,1352.3976
08-09-2016,26.4
08-09-2016,41.88
03-04-2017,99.846
05-12-2017,699.98
05-12-2017,584.82
08-05-2016,43.98
08-05-2016,377.97
08-05-2016,123.96
22-09-2018,391.98
30-11-2018,383.976
30-11-2018,1781.682
15-01-2018,21.4
08-08-2015,549.99
08-08-2015,167.535
08-08-2015,38.34
08-08-2015,53.88
08-08-2015,299.98
05-11-2016,62.8
