Date,Sales,,,
29-11-2014,25.06,,,
17-05-2016,2.89,,,
17-05-2016,7.896,,,
17-05-2016,22.608,,,
17-05-2016,30.528,,,
19-09-2017,4.842,,,
19-12-2016,1.8,,,
12-10-2017,39.984,,,
12-12-2015,32.4,,,
12-12-2015,97.88,,,
12-07-2015,307.168,,,
02-10-2015,26.9,,,
24-03-2017,47.01,,,
24-03-2017,469.99,,,
24-03-2017,207.846,,,
01-06-2017,324.744,,,
24-03-2014,40.48,,,
22-09-2015,12,,,
22-09-2015,720.064,,,
22-09-2015,25.424,,,
22-09-2015,2.816,,,
22-09-2015,3.204,,,
08-01-2016,30.828,,,
08-01-2016,47.616,,,
08-01-2016,108.784,,,
14-02-2016,4.77,,,
14-02-2016,7.98,,,
14-02-2016,550.431,,,
14-02-2016,10.56,,,
08-06-2017,1497.666,,,
08-06-2017,17.52,,,
21-10-2016,113.22,,,
21-10-2016,35.88,,,
21-10-2016,4535.976,,,
26-01-2017,11.84,,,
08-12-2017,592.74,,,
21-10-2016,111.672,,,
26-08-2014,8.64,,,
26-08-2014,149.97,,,
16-05-2014,232.88,,,
03-02-2015,90.882,,,
31-10-2017,508.768,,,
31-10-2017,9.912,,,
26-04-2015,63.936,,,
26-04-2015,59.52,,,
26-04-2015,311.976,,,
26-04-2015,50.352,,,
09-05-2016,19.136,,,
24-01-2015,13.12,,,
13-04-2015,241.568,,,
13-04-2015,479.92,,,
25-09-2015,307.136,,,
25-09-2015,12.6,,,
25-09-2015,159.98,,,
28-03-2014,6.12,,,
28-03-2014,1184.72,,,
17-07-2016,45.96,,,
19-04-2014,58.05,,,
19-04-2014,71.28,,,
21-07-2017,124.404,,,
27-09-2015,154.9,,,
27-09-2015,1871.88,,,
27-02-2016,16.192,,,
02-05-2016,18.936,,,
02-05-2016,12.672,,,
02-05-2016,5.04,,,
09-12-2014,8.448,,,
09-12-2014,20.388,,,
25-12-2015,9.96,,,
07-12-2017,320.64,,,
07-12-2017,52,,,
30-05-2014,25.584,,,
30-05-2014,464,,,
30-05-2014,235.95,,,
30-05-2014,39.96,,,
02-03-2017,18.528,,,
12-10-2015,17.9,,,
12-10-2015,81.96,,,
14-07-2015,272.736,,,
14-07-2015,18.496,,,
14-07-2015,441.92,,,
14-07-2015,127.764,,,
19-11-2014,166.44,,,
27-05-2016,13.38,,,
03-07-2017,24,,,
25-09-2017,24.448,,,
03-10-2016,6.16,,,
03-10-2016,915.136,,,
03-10-2016,8.56,,,
03-10-2016,97.82,,,
09-09-2017,31.104,,,
09-09-2017,11.176,,,
12-03-2015,5.04,,,
29-11-2016,242.176,,,
14-06-2016,337.176,,,
03-12-2017,13.344,,,
03-12-2017,76.752,,,
03-12-2017,102.336,,,
03-12-2017,10.32,,,
03-12-2017,47.32,,,
03-12-2017,23.376,,,
03-12-2017,16.72,,,
03-12-2017,16.192,,,
16-08-2016,32.4,,,
25-12-2016,19.89,,,
25-12-2016,399.98,,,
25-12-2016,343.85,,,
25-12-2016,106.32,,,
23-07-2017,13.92,,,
21-06-2017,82.4,,,
21-06-2017,6.24,,,
21-06-2017,447.84,,,
13-08-2017,272.048,,,
13-08-2017,1614.582,,,
13-08-2017,24.32,,,
13-08-2017,1.584,,,
13-08-2017,31.984,,,
13-08-2017,14.76,,,
13-08-2017,423.648,,,
07-11-2015,76.64,,,
15-10-2015,4.464,,,
15-10-2015,3.96,,,
30-07-2016,715.64,,,
03-12-2016,268.704,,,
03-12-2016,21.92,,,
03-12-2016,48.72,,,
03-12-2016,205.666,,,
28-04-2016,30.344,,,
25-08-2017,25.696,,,
17-06-2017,3404.5,,,
17-06-2017,101.34,,,
20-11-2015,344.372,,,
04-09-2017,30.384,,,
04-07-2015,22.848,,,
15-09-2017,38.62,,,
15-09-2017,59.98,,,
13-03-2017,174.3,,,
24-09-2017,383.96,,,
24-09-2017,15.57,,,
13-08-2016,22.32,,,
13-08-2016,103.6,,,
20-11-2017,2.97,,,
20-11-2017,569.99,,,
20-11-2017,50.97,,,
25-07-2017,298.116,,,
25-03-2016,59.52,,,
15-07-2016,230.28,,,
15-07-2016,105.52,,,
17-08-2017,23.36,,,
17-08-2017,71.976,,,
17-08-2017,8.56,,,
17-08-2017,13.92,,,
17-08-2017,2518.29,,,
17-08-2017,540.57,,,
17-08-2017,221.056,,,
14-12-2016,81.424,,,
14-12-2016,134.8,,,
25-12-2017,39.582,,,
25-12-2017,44.688,,,
25-12-2017,31.744,,,
25-12-2017,40.98,,,
25-12-2017,3.168,,,
01-03-2014,18.84,,,
01-03-2014,362.25,,,
01-03-2014,63.552,,,
01-03-2014,129.552,,,
19-11-2015,5.984,,,
19-11-2015,861.76,,,
01-04-2014,66.96,,,
01-04-2014,6.24,,,
05-10-2017,435.168,,,
05-10-2017,14.9,,,
05-10-2017,15.8,,,
05-10-2017,72.9,,,
05-10-2017,206.352,,,
05-10-2017,7.992,,,
18-11-2017,81.36,,,
18-11-2017,20.232,,,
18-11-2017,389.056,,,
18-11-2017,20.736,,,
18-11-2017,41.472,,,
23-03-2015,33.36,,,
10-10-2016,90.882,,,
10-10-2016,15.992,,,
10-10-2016,120.784,,,
16-08-2015,519.792,,,
16-08-2015,31.176,,,
16-08-2015,10.368,,,
16-08-2015,2.724,,,
16-08-2015,254.352,,,
16-08-2015,3.762,,,
16-08-2015,10.272,,,
31-05-2014,659.97,,,
31-05-2014,113.73,,,
27-08-2015,5.104,,,
03-01-2014,16.448,,,
10-09-2014,81.92,,,
10-09-2014,254.9,,,
22-01-2017,15.12,,,
22-01-2017,7.872,,,
21-04-2016,8.32,,,
20-07-2016,89.95,,,
23-08-2016,25.2,,,
23-08-2016,37.59,,,
23-08-2016,14.97,,,
23-08-2016,1.98,,,
14-06-2016,39.936,,,
14-06-2016,18.464,,,
20-11-2015,4.896,,,
20-11-2015,145.764,,,
20-11-2015,9.612,,,
03-11-2017,199.75,,,
03-11-2017,1673.184,,,
04-05-2014,12.18,,,
04-05-2014,57.68,,,
08-11-2015,263.96,,,
12-12-2015,299.94,,,
12-12-2015,25.76,,,
01-12-2014,271.9,,,
01-12-2014,45.84,,,
01-12-2014,9.82,,,
07-10-2016,93.36,,,
17-11-2015,541.24,,,
17-11-2015,106.32,,,
17-11-2015,1323.9,,,
17-03-2014,126.624,,,
20-06-2015,125.944,,,
25-05-2017,663.92,,,
25-05-2017,120,,,
25-05-2017,3.29,,,
25-05-2017,18.84,,,
09-09-2014,60.672,,,
09-09-2014,30.816,,,
17-10-2017,52.792,,,
02-11-2017,83.9,,,
02-11-2017,11.76,,,
21-07-2014,4.992,,,
21-07-2014,87.92,,,
21-07-2014,657.93,,,
21-07-2014,1.044,,,
11-09-2015,210.68,,,
11-09-2015,78.8,,,
11-09-2015,19.99,,,
11-09-2015,772.68,,,
21-10-2016,106.08,,,
07-01-2016,23.076,,,
07-01-2016,25.92,,,
25-06-2015,47.952,,,
25-06-2015,0.984,,,
25-06-2015,75.384,,,
25-06-2015,4.608,,,
20-09-2015,37.68,,,
10-07-2017,41.91,,,
30-06-2017,435.999,,,
21-08-2017,388.704,,,
21-08-2017,572.58,,,
21-08-2017,33.18,,,
11-03-2017,63.88,,,
11-03-2017,26.72,,,
15-09-2017,295.056,,,
20-09-2016,393.25,,,
15-12-2016,2.214,,,
03-11-2017,16.272,,,
03-07-2016,706.86,,,
26-09-2014,5.97,,,
26-09-2014,21.184,,,
26-09-2014,41.376,,,
14-07-2014,17.94,,,
28-09-2017,2.655,,,
28-08-2015,892.35,,,
28-08-2015,307.666,,,
28-08-2015,728.82,,,
28-08-2015,41.36,,,
28-08-2015,43.176,,,
28-08-2015,4.16,,,
20-09-2015,61.4,,,
20-09-2015,24.448,,,
07-11-2016,263.96,,,
07-11-2016,359.97,,,
07-11-2016,12.96,,,
07-11-2016,116.82,,,
07-11-2016,276.784,,,
20-10-2015,239.97,,,
20-10-2015,16.02,,,
01-01-2017,454.56,,,
01-01-2017,141.42,,,
01-01-2017,310.744,,,
01-01-2017,12.736,,,
01-01-2017,6.47,,,
01-01-2017,13.748,,,
01-01-2017,15.224,,,
23-06-2015,27.42,,,
23-06-2015,165.98,,,
23-06-2015,75,,,
22-11-2016,134.272,,,
26-10-2015,146.544,,,
26-10-2015,131.904,,,
26-10-2015,203.88,,,
26-10-2015,14.301,,,
26-10-2015,718.64,,,
20-10-2016,61.1,,,
28-04-2017,28.08,,,
29-09-2016,10.496,,,
10-07-2015,39.92,,,
07-08-2015,77.58,,,
07-12-2014,269.36,,,
10-12-2015,5.76,,,
08-11-2017,109.9,,,
27-07-2017,23.88,,,
27-07-2017,26.2,,,
27-07-2017,12.96,,,
27-07-2017,234.95,,,
28-12-2017,118.25,,,
28-12-2017,4.28,,,
10-03-2016,26.85,,,
10-03-2016,3357.6,,,
22-05-2015,8.26,,,
22-05-2015,2973.32,,,
22-05-2015,104.79,,,
22-05-2015,775.728,,,
17-02-2017,89.0664,,,
17-02-2017,175.44,,,
17-02-2017,438.336,,,
08-12-2017,215.544,,,
18-11-2017,55.584,,,
18-11-2017,127.386,,,
01-12-2016,248.43,,,
01-12-2016,11.648,,,
01-12-2016,85.246,,,
03-10-2017,20.64,,,
29-08-2017,148.02,,,
24-11-2017,33.29,,,
30-06-2017,204.95,,,
22-07-2017,526.344,,,
11-11-2016,41.96,,,
11-11-2016,451.152,,,
11-11-2016,31.504,,,
09-12-2014,30.672,,,
09-12-2014,1079.976,,,
07-09-2017,161.568,,,
06-02-2015,2.934,,,
06-02-2015,18.528,,,
06-02-2015,670.752,,,
26-08-2017,64.96,,,
20-07-2014,41.94,,,
20-07-2014,11.96,,,
20-07-2014,13.12,,,
20-07-2014,535.41,,,
08-10-2015,72.78,,,
16-02-2015,36.84,,,
16-02-2015,87.71,,,
12-08-2016,562.2925,,,
09-11-2014,56.52,,,
18-07-2016,11.264,,,
18-07-2016,284.08,,,
18-07-2016,18.496,,,
05-02-2016,14.73,,,
05-02-2016,186.54,,,
05-02-2016,557.728,,,
05-02-2016,159.968,,,
20-06-2014,471.9,,,
20-06-2014,3.52,,,
09-06-2017,49.12,,,
27-12-2016,20.16,,,
26-01-2014,10.68,,,
26-01-2014,141.96,,,
23-03-2017,32.48,,,
23-03-2017,20.04,,,
23-03-2017,13999.96,,,
20-03-2017,238,,,
20-03-2017,61.96,,,
04-10-2016,239.372,,,
18-11-2016,595,,,
26-12-2017,16.032,,,
09-03-2016,199.75,,,
16-02-2016,227.96,,,
28-09-2015,293.52,,,
28-09-2015,307.98,,,
02-11-2015,96.96,,,
02-11-2015,117.488,,,
02-11-2015,11.952,,,
02-11-2015,512.499,,,
31-07-2016,863.128,,,
06-11-2017,2036.86,,,
06-11-2017,449.568,,,
06-11-2017,108.96,,,
14-02-2016,264.18,,,
09-07-2014,2.88,,,
09-07-2014,41.904,,,
09-07-2014,23.92,,,
30-01-2016,156.512,,,
22-09-2016,128.34,,,
22-12-2017,474.95,,,
02-09-2016,999.98,,,
02-08-2015,277.5,,,
21-11-2015,1252.704,,,
21-11-2015,110.97,,,
18-05-2017,22.608,,,
18-05-2017,1.892,,,
23-07-2017,63.312,,,
13-09-2015,7.824,,,
13-09-2015,170.072,,,
10-12-2016,62.82,,,
02-10-2015,19.44,,,
02-10-2015,7.38,,,
17-11-2017,38.88,,,
17-11-2017,187.76,,,
30-11-2015,6.048,,,
30-11-2015,98.352,,,
30-11-2015,335.744,,,
06-12-2015,8.96,,,
05-09-2017,89.568,,,
05-09-2017,71.96,,,
05-09-2017,15.552,,,
24-04-2017,10.43,,,
24-04-2017,72.784,,,
08-11-2015,67.15,,,
08-11-2015,549.98,,,
08-11-2015,11.82,,,
08-11-2015,4643.8,,,
08-11-2015,577.764,,,
26-04-2015,191.5155,,,
26-04-2015,2.624,,,
20-09-2015,1369.764,,,
20-09-2015,294.368,,,
07-09-2017,81.568,,,
07-11-2016,44.46,,,
07-11-2016,314.088,,,
25-09-2015,6.336,,,
25-09-2015,10.48,,,
25-09-2015,2.469,,,
25-09-2015,3.264,,,
03-10-2014,4.344,,,
03-10-2014,31.776,,,
03-10-2014,4.928,,,
03-10-2014,1.788,,,
03-10-2014,15.072,,,
18-02-2014,12.624,,,
12-06-2016,185.88,,,
12-06-2016,12.96,,,
01-11-2017,189.7,,,
01-11-2017,40.99,,,
04-04-2016,82.64,,,
04-04-2016,31.02,,,
04-04-2016,89.97,,,
30-06-2016,35.97,,,
30-06-2016,1266.86,,,
22-09-2014,169.45,,,
22-09-2014,40.68,,,
01-05-2017,3.328,,,
01-05-2017,933.262,,,
01-05-2017,2803.92,,,
20-10-2017,4.768,,,
20-10-2017,6.672,,,
20-10-2017,4.448,,,
20-10-2017,43.936,,,
01-09-2014,23.744,,,
01-09-2014,357,,,
12-08-2014,806.336,,,
12-08-2014,85.44,,,
19-08-2014,344.91,,,
10-05-2015,70.97,,,
10-05-2015,36.784,,,
10-05-2016,743.988,,,
05-03-2015,11.212,,,
05-03-2015,4.712,,,
05-03-2015,180.98,,,
05-03-2015,60.416,,,
12-08-2017,299.99,,,
12-08-2017,192.16,,,
12-08-2017,242.624,,,
12-08-2017,46.74,,,
12-08-2017,174.95,,,
12-08-2017,100.704,,,
26-06-2016,368.91,,,
26-06-2016,8.02,,,
26-06-2016,171.04,,,
15-12-2016,19.44,,,
13-09-2015,13.092,,,
30-12-2014,122.94,,,
30-12-2014,35.448,,,
29-04-2014,19.98,,,
30-01-2017,69.375,,,
30-01-2017,31.68,,,
30-01-2017,2003.168,,,
30-01-2017,9.344,,,
25-12-2016,2563.056,,,
20-10-2016,387.136,,,
13-06-2015,3.424,,,
30-06-2017,1085.42,,,
26-06-2015,43.056,,,
21-02-2016,3.762,,,
21-02-2016,34.86,,,
21-02-2016,432.456,,,
22-04-2017,675.06,,,
09-05-2017,65.232,,,
09-05-2017,207,,,
21-12-2015,600.53,,,
21-12-2015,59.904,,,
21-12-2015,637.44,,,
21-12-2015,51.756,,,
12-08-2014,31.104,,,
12-08-2014,47.96,,,
12-08-2014,158.928,,,
12-08-2014,211.248,,,
12-08-2014,5.552,,,
12-08-2014,2.952,,,
11-12-2015,10.332,,,
03-11-2017,18.368,,,
13-03-2017,299.9,,,
30-05-2016,26.55,,,
30-05-2016,111.98,,,
05-07-2015,4.928,,,
05-07-2015,11.784,,,
11-03-2014,7.98,,,
20-04-2015,180.96,,,
26-07-2017,1649.95,,,
26-07-2017,362.352,,,
31-10-2014,73.584,,,
03-11-2017,486.368,,,
11-08-2016,32.4,,,
11-08-2016,41.86,,,
11-08-2016,77.56,,,
25-07-2016,37.17,,,
01-03-2014,137.352,,,
01-03-2014,376.509,,,
26-01-2017,62.72,,,
26-01-2017,2939.93,,,
12-07-2014,512.358,,,
12-07-2014,3.488,,,
12-07-2014,22.288,,,
12-07-2014,16.032,,,
11-04-2017,1.752,,,
11-04-2017,20.992,,,
13-11-2017,11.21,,,
05-12-2015,45.04,,,
26-09-2016,15.624,,,
19-11-2016,8.74,,,
19-11-2016,44.75,,,
08-09-2017,61.68,,,
08-09-2017,158.376,,,
21-07-2017,2.864,,,
21-07-2017,94.192,,,
06-10-2017,143.7,,,
06-10-2017,6.48,,,
07-11-2017,7.88,,,
09-03-2016,11.21,,,
09-03-2016,354.9,,,
09-03-2016,17.94,,,
09-03-2016,51.8,,,
13-05-2017,299.52,,,
02-07-2016,7.7,,,
27-12-2014,23.92,,,
27-12-2014,498,,,
13-04-2017,436.704,,,
14-11-2014,32.4,,,
11-06-2017,61.44,,,
25-11-2016,73.36,,,
21-03-2014,59.2,,,
21-03-2014,32.952,,,
21-03-2014,218.376,,,
30-04-2015,31.4,,,
30-04-2015,9.48,,,
30-04-2015,209.5,,,
30-04-2015,24.3,,,
30-04-2015,6.48,,,
03-05-2017,32.448,,,
03-05-2017,26.388,,,
03-05-2017,373.47,,,
03-05-2017,64.2,,,
03-05-2017,8,,,
26-08-2016,186.54,,,
11-04-2014,87.08,,,
11-04-2014,105.584,,,
11-04-2014,217.44,,,
02-01-2017,31.744,,,
02-01-2017,5.432,,,
02-01-2017,913.43,,,
02-01-2017,372.144,,,
28-04-2017,751.984,,,
30-01-2017,604.768,,,
07-09-2014,27.36,,,
07-09-2014,20.56,,,
07-09-2014,83.92,,,
11-06-2016,902.712,,,
17-10-2016,120.666,,,
27-12-2014,4.984,,,
24-11-2016,82.26,,,
10-11-2016,29.74,,,
05-01-2015,87.36,,,
05-01-2015,56.16,,,
21-03-2017,64.384,,,
12-11-2015,64.784,,,
12-11-2015,15.552,,,
12-11-2015,223.888,,,
09-09-2014,10.896,,,
17-03-2016,84.784,,,
08-02-2016,241.5,,,
26-11-2016,59.97,,,
26-11-2016,13.36,,,
04-09-2017,11.808,,,
28-05-2015,16.24,,,
28-05-2015,77.55,,,
01-11-2014,76.12,,,
27-12-2016,17.184,,,
04-12-2017,11.76,,,
23-12-2017,27.46,,,
01-12-2016,137.94,,,
01-12-2016,111.15,,,
01-12-2016,901.95,,,
01-12-2016,366.009,,,
30-06-2014,310.688,,,
03-09-2014,7.68,,,
02-11-2017,155.372,,,
13-04-2015,10.744,,,
05-12-2015,232.4,,,
05-12-2015,164.646,,,
05-12-2015,22.68,,,
01-02-2016,105.52,,,
08-07-2017,83.92,,,
08-07-2017,141.9,,,
08-07-2017,39.98,,,
08-07-2017,28.91,,,
08-07-2017,174.95,,,
11-12-2015,110.528,,,
15-11-2016,630.024,,,
09-05-2016,27.86,,,
10-03-2017,933.408,,,
17-12-2016,51.84,,,
17-12-2016,165.6,,,
06-04-2017,106.32,,,
09-05-2017,147.92,,,
09-05-2017,104.28,,,
09-05-2017,286.85,,,
09-05-2017,66.96,,,
09-05-2017,199.98,,,
12-10-2017,45,,,
12-10-2017,17.9,,,
12-10-2017,40.48,,,
12-10-2017,2154.9,,,
28-08-2016,18.432,,,
02-10-2015,10.944,,,
23-11-2017,4.36,,,
12-11-2017,62.352,,,
19-12-2016,303.92,,,
30-03-2014,129.3,,,
08-11-2017,274.2,,,
14-09-2014,6.048,,,
14-09-2014,6.848,,,
14-09-2014,9.96,,,
14-09-2014,8.552,,,
20-09-2015,45.584,,,
10-12-2015,25.488,,,
28-05-2014,136.96,,,
14-03-2017,49.616,,,
08-12-2016,10.584,,,
06-05-2017,84.416,,,
06-03-2016,431.94,,,
06-03-2016,2.043,,,
06-03-2016,68.238,,,
23-10-2017,240.744,,,
23-10-2017,35,,,
23-10-2017,210.68,,,
23-10-2017,637.896,,,
23-10-2017,43.44,,,
23-10-2017,2.22,,,
28-04-2014,1679.96,,,
18-04-2016,344.372,,,
18-04-2016,1554.936,,,
18-04-2016,127.88,,,
22-05-2016,222.384,,,
28-05-2017,106.869,,,
28-05-2017,3.564,,,
25-08-2014,25.68,,,
25-08-2014,12.384,,,
30-08-2014,25.3,,,
30-08-2014,95.94,,,
03-09-2015,7.5,,,
28-03-2014,302.376,,,
10-05-2015,46.688,,,
09-04-2015,17.94,,,
09-04-2015,370.14,,,
19-09-2016,8.928,,,
11-11-2016,2678.94,,,
23-04-2017,387.136,,,
23-04-2017,45.408,,,
23-04-2017,77.952,,,
23-04-2017,3,,,
22-10-2015,9.952,,,
09-04-2017,37.896,,,
09-04-2017,65.584,,,
27-10-2017,44.784,,,
30-10-2015,1035.8,,,
18-12-2017,5.76,,,
12-03-2016,19.98,,,
21-07-2014,35.98,,,
24-05-2016,16.656,,,
11-02-2017,20.7,,,
20-09-2016,83.7,,,
24-09-2017,199.8,,,
27-03-2017,45.68,,,
27-03-2017,110.96,,,
27-03-2017,11.94,,,
02-02-2016,8749.95,,,
02-02-2016,36.4,,,
02-02-2016,18.69,,,
07-07-2017,5.94,,,
23-10-2015,60.736,,,
23-10-2015,479.976,,,
23-10-2015,6.08,,,
02-12-2016,165.6,,,
05-03-2014,59.52,,,
05-03-2014,479.97,,,
05-03-2014,18.62,,,
05-03-2014,49.632,,,
05-03-2014,97.82,,,
01-03-2015,15.984,,,
01-03-2015,184.752,,,
20-02-2014,12.96,,,
02-05-2016,366.744,,,
08-03-2016,8.856,,,
08-03-2016,27.96,,,
08-03-2016,146.352,,,
11-12-2015,175.23,,,
11-12-2015,125.99,,,
11-12-2015,23,,,
22-12-2016,25.584,,,
02-02-2016,73.784,,,
05-06-2017,20.736,,,
21-08-2015,17.52,,,
21-08-2015,35.76,,,
07-04-2016,3.64,,,
04-06-2017,30.336,,,
04-12-2017,12.99,,,
04-12-2017,182.22,,,
04-12-2017,302.94,,,
11-01-2016,54.992,,,
01-04-2016,12.99,,,
21-09-2017,55.86,,,
16-03-2017,44.376,,,
16-03-2017,51.264,,,
16-03-2017,5.193,,,
16-03-2017,159.984,,,
16-03-2017,54.224,,,
10-11-2017,241.424,,,
30-11-2016,33.36,,,
30-11-2016,13.76,,,
30-11-2016,496.86,,,
30-11-2016,389.97,,,
13-01-2015,9.82,,,
16-05-2014,56.4,,,
07-06-2015,18.312,,,
07-06-2015,25.92,,,
07-06-2015,8.016,,,
09-03-2017,479.984,,,
09-03-2017,30.84,,,
22-12-2015,33.568,,,
22-12-2015,422.625,,,
06-08-2014,199.98,,,
27-03-2016,20.24,,,
27-03-2016,39.92,,,
27-03-2016,32.54,,,
05-12-2015,39,,,
05-12-2015,12.6,,,
11-09-2015,24.64,,,
17-07-2015,6.264,,,
17-07-2015,14.432,,,
30-05-2014,719.976,,,
13-11-2017,239.92,,,
09-12-2016,1056.86,,,
22-03-2015,447.944,,,
22-03-2015,150.408,,,
23-12-2016,453.576,,,
23-12-2016,45.36,,,
23-12-2016,287.88,,,
23-12-2016,131.88,,,
23-12-2016,2.328,,,
02-04-2016,1454.9,,,
30-04-2017,4.842,,,
30-04-2017,220.704,,,
17-11-2016,67.176,,,
17-11-2016,15.232,,,
10-11-2016,31.104,,,
06-12-2016,968.744,,,
06-12-2016,222.352,,,
06-12-2016,479.984,,,
03-04-2016,10.272,,,
28-11-2014,998.85,,,
20-10-2015,24.56,,,
19-09-2014,5.67,,,
27-08-2017,14.336,,,
03-07-2017,102.3,,,
22-12-2017,607.52,,,
22-12-2017,31.16,,,
27-12-2016,2.61,,,
20-05-2014,10.332,,,
20-05-2014,10.368,,,
20-05-2014,20.784,,,
20-05-2014,66.96,,,
04-02-2014,17.248,,,
09-12-2017,11.088,,,
11-07-2017,1287.45,,,
11-07-2017,168.1,,,
15-05-2015,51.968,,,
29-01-2017,4.768,,,
29-09-2017,7.98,,,
23-04-2017,18.688,,,
23-04-2017,11.664,,,
09-11-2017,191.976,,,
09-11-2017,499.168,,,
05-05-2014,11.88,,,
05-05-2014,35.44,,,
27-10-2016,67.136,,,
26-11-2014,4.32,,,
26-11-2014,14.94,,,
26-11-2014,40.54,,,
26-11-2014,7.312,,,
31-12-2014,475.944,,,
03-01-2016,30.08,,,
03-01-2016,165.6,,,
03-01-2016,180.96,,,
18-08-2017,23.18,,,
04-06-2014,56.96,,,
04-06-2014,15.56,,,
04-06-2014,353.568,,,
04-06-2014,13.96,,,
13-11-2017,82.95,,,
28-01-2016,39.68,,,
09-11-2016,479.97,,,
10-09-2016,7.38,,,
10-09-2016,14.256,,,
10-09-2016,81.98,,,
10-09-2016,39.624,,,
03-03-2017,399.672,,,
08-09-2017,65.12,,,
06-11-2017,30.56,,,
13-05-2017,20.768,,,
27-11-2016,39.808,,,
13-11-2015,121.104,,,
13-11-2015,111.96,,,
08-12-2015,15.696,,,
07-09-2015,70.26,,,
07-09-2015,90,,,
07-09-2015,6.096,,,
07-09-2015,481.176,,,
07-09-2015,7.24,,,
28-07-2016,177.45,,,
28-07-2016,1369.764,,,
28-07-2016,9.48,,,
25-08-2017,130.98,,,
30-04-2014,174.95,,,
30-04-2014,826,,,
27-04-2017,139.58,,,
23-07-2017,399.95,,,
13-12-2014,12.39,,,
12-01-2017,760.98,,,
02-12-2017,67.86,,,
08-11-2015,31.504,,,
08-11-2015,5.04,,,
08-11-2015,39.879,,,
08-11-2015,4.712,,,
25-11-2016,194.352,,,
05-12-2015,97.424,,,
29-07-2016,704.76,,,
29-07-2016,27.396,,,
13-09-2014,5.7,,,
13-09-2014,14.19,,,
13-09-2014,7.3,,,
13-09-2014,199.98,,,
13-09-2014,144.96,,,
13-09-2014,118,,,
13-09-2014,48.94,,,
13-09-2014,22.66,,,
21-06-2016,0.836,,,
03-09-2016,30.96,,,
25-11-2017,723.92,,,
12-05-2015,21.968,,,
12-05-2015,619.152,,,
12-05-2015,127.904,,,
30-03-2017,94.2,,,
17-11-2016,49.5,,,
30-12-2016,16.52,,,
22-12-2016,55.36,,,
22-12-2016,11.56,,,
20-12-2015,17.12,,,
27-12-2014,182.352,,,
27-12-2014,118.16,,,
16-02-2017,18.368,,,
16-02-2017,600.558,,,
16-02-2017,50.352,,,
16-02-2017,28.032,,,
16-02-2017,7.692,,,
24-10-2017,517.405,,,
02-09-2016,8.608,,,
02-09-2016,159.56,,,
01-12-2016,2104.55,,,
01-12-2016,40.7,,,
05-11-2014,47.79,,,
25-11-2017,5.16,,,
16-12-2016,21.21,,,
14-11-2017,96.36,,,
26-06-2016,231.72,,,
26-06-2016,17.9,,,
26-06-2016,12.48,,,
26-12-2014,8.016,,,
14-08-2016,259.896,,,
14-08-2016,247.188,,,
14-08-2016,279.96,,,
24-10-2016,450,,,
23-08-2014,19.44,,,
15-09-2017,300.904,,,
15-06-2017,239.976,,,
15-06-2017,31.168,,,
15-06-2017,120.96,,,
15-06-2017,2239.936,,,
15-06-2017,76.608,,,
15-06-2017,142.776,,,
15-06-2017,91.36,,,
01-03-2015,3.552,,,
23-07-2016,115.136,,,
01-10-2014,4.71,,,
08-09-2014,172.764,,,
08-09-2014,3.52,,,
16-11-2014,79.968,,,
16-11-2014,305.9745,,,
16-11-2014,344.91,,,
03-03-2014,626.352,,,
03-12-2015,359.499,,,
11-07-2017,71.952,,,
11-07-2017,29.8,,,
16-11-2017,1.824,,,
12-06-2016,64.384,,,
12-06-2016,6.984,,,
12-06-2016,11.264,,,
12-06-2016,15.552,,,
12-06-2016,379.372,,,
12-06-2016,67.536,,,
12-06-2016,1.524,,,
29-12-2016,37.408,,,
29-12-2016,25.344,,,
18-03-2017,46.2,,,
27-12-2015,4.728,,,
27-12-2015,53.352,,,
27-12-2015,131.104,,,
27-12-2015,22.512,,,
27-12-2015,72.744,,,
31-07-2015,52.59,,,
27-06-2017,19.44,,,
27-06-2017,126.3,,,
27-06-2017,1287.45,,,
07-02-2014,64.96,,,
04-09-2016,535.41,,,
06-04-2017,8.1,,,
08-12-2017,13.248,,,
08-12-2017,83.988,,,
24-07-2016,73.2,,,
09-11-2015,10.74,,,
02-10-2015,11.032,,,
02-10-2015,53.04,,,
22-11-2015,17.12,,,
22-11-2015,59.94,,,
02-02-2017,210.58,,,
02-02-2017,30.96,,,
02-02-2017,239.984,,,
16-06-2015,3050.376,,,
16-06-2015,133.98,,,
05-05-2016,93.248,,,
05-05-2016,177.48,,,
09-09-2017,17.712,,,
09-09-2017,4.86,,,
09-09-2017,6.258,,,
22-07-2016,37.68,,,
22-07-2016,51.84,,,
22-07-2016,27.42,,,
22-07-2016,5.4,,,
31-01-2016,1270.99,,,
31-01-2016,125.36,,,
29-12-2016,14.03,,,
29-12-2016,27.96,,,
21-11-2015,5.344,,,
21-11-2015,1.696,,,
21-11-2015,24.588,,,
21-11-2015,7.98,,,
05-10-2015,288,,,
12-09-2016,146.952,,,
12-09-2016,83.136,,,
14-09-2017,942.784,,,
14-09-2017,74.352,,,
23-02-2015,26.88,,,
23-02-2015,10.896,,,
05-12-2016,3.536,,,
02-07-2016,528.43,,,
02-07-2016,41.472,,,
13-12-2017,287.976,,,
20-03-2015,29.304,,,
01-03-2015,55.328,,,
01-03-2015,1227.9984,,,
15-09-2016,20.416,,,
15-09-2016,1128.39,,,
